,2019-08-08 00:00:00,7285.89955122,19137.6104082,4036.94646439,5444.00148211,3981.3314421,9385.51006888,3781.00913451,4954.45830733,4511.58699005,884.94023737
,2019-08-07 00:00:00,7198.69619092,18941.00367409,3989.73450654,5418.471557,3935.75703338,9362.77317738,3763.77322865,4913.72702946,4453.67815948,876.3711462
,2019-08-06 00:00:00,7171.68676582,18846.19668368,3973.95650053,5416.63282828,3920.69941132,9396.91950166,3763.36490762,4944.93200391,4590.91552829,896.11384559
,2019-08-05 00:00:00,7223.85487218,18871.42071141,3999.0537502,5400.2138497,3944.15021965,9407.90560166,3752.87620865,4967.67278729,4660.33753527,907.25119358
,2019-08-02 00:00:00,7407.05771785,19253.16685956,4097.17449789,5478.7177326,4039.52659071,9501.34952569,3806.42394235,5071.26848717,4744.41682595,921.34180159
,2019-08-01 00:00:00,7584.86929151,19634.30818835,4192.76977301,5546.89036096,4132.23306681,9549.83995662,3852.16445965,5156.78479946,4812.08157996,931.76804012
,2019-07-31 00:00:00,7586.77786724,19666.52192728,4194.75368043,5543.29827971,4134.02745779,9540.12628796,3849.58769365,5127.17000435,4802.66644545,931.46333888
,2019-07-30 00:00:00,7646.77149904,19774.81863413,4226.31612889,5567.78965752,4164.68562292,9557.9467084,3866.0317664,5144.33576634,4810.11477514,932.36090852
,2019-07-29 00:00:00,7686.61082704,19886.70159763,4248.63670014,5577.45488058,4186.16780631,9595.06562317,3873.21886272,5138.40854773,4788.63605767,929.91873243
,2019-07-26 00:00:00,7549.06076935,19857.9393285,4183.74908977,5563.14888095,4124.07579197,9559.49182015,3863.02997051,5125.08076175,4782.71526554,928.21016784
,2019-07-25 00:00:00,7489.04967827,19820.34511664,4154.58655089,5551.51887701,4096.03456197,9540.89530853,3854.98632441,5097.13608832,4770.47361838,926.0506279
,2019-07-24 00:00:00,7501.45789113,19787.78329535,4159.24260286,5547.46010456,4100.3578853,9548.90473045,3852.5153748,5062.74510925,4772.00458186,925.86623913
,2019-07-22 00:00:00,7514.92931184,19648.01374156,4160.74622542,5556.52524385,4102.02397668,9532.16152731,3858.06072619,4996.74269498,4704.25494329,916.21257192
,2019-07-19 00:00:00,7508.6969206,19621.65578261,4156.95278493,5552.77984335,4098.31838839,9530.67105089,3855.57530281,4979.46920894,4695.02038675,914.24279527
,2019-07-18 00:00:00,7493.09263489,19535.12975528,4146.75558165,5550.96678735,4088.57183614,9537.74563558,3854.55404165,4950.6715547,4678.25881665,910.74821425
,2019-07-17 00:00:00,7535.45573448,19614.20261908,4169.13113769,5573.48205342,4110.44019016,9555.41700019,3869.69825056,5046.6981533,4737.21882555,918.56005219
,2019-07-16 00:00:00,7577.20033134,19656.04660121,4189.95118061,5577.84962183,4130.35741989,9574.74052629,3873.00871254,5058.17243011,4741.32154178,919.76566402
,2019-07-15 00:00:00,7531.71668751,19584.1350515,4166.36975026,5561.51888657,4107.50275033,9575.91149987,3862.35542292,5076.06045533,4740.98575528,919.28703756
,2019-07-12 00:00:00,7505.9717684,19551.83292879,4153.30767287,5556.20454176,4094.94022053,9586.50335204,3859.12849869,5070.59203684,4727.53467777,917.18581847
,2019-07-11 00:00:00,7509.82189942,19443.15937118,4151.39808753,5570.5392122,4093.49638296,9578.8261033,3868.32345878,5088.27540777,4734.36210065,917.50581125
,2019-07-10 00:00:00,7530.6895277,19419.38372673,4160.28564551,5567.74011458,4101.87731817,9563.75423219,3866.13870233,5045.60555328,4717.19034859,914.72514729
,2019-07-09 00:00:00,7536.4749714,19467.36646103,4164.60709396,5562.287811,4105.84610585,9578.21455398,3862.91242518,5009.04861346,4676.84567979,908.54837486
,2019-07-08 00:00:00,7549.26566156,19581.47429064,4174.43427582,5585.16100993,4115.78795528,9573.12075991,3877.75253194,5022.6272668,4685.97227947,911.07651624
,2019-07-05 00:00:00,7553.13831801,19655.26988918,4178.74542237,5608.89743567,4120.50548944,9564.16880488,3893.06658115,5077.79197926,4733.33483549,916.81612043
,2019-07-04 00:00:00,7603.58152012,19797.61343041,4207.02970468,5630.63806929,4147.97390396,9557.59897771,3907.13128146,5094.18640897,4739.40561435,917.29294778
,2019-07-03 00:00:00,7609.31556799,19790.82814491,4209.46371231,5622.24868791,4150.07127901,9529.79057725,3900.99085452,5169.2729629,4793.10082323,924.27026432
,2019-07-02 00:00:00,7559.19247992,19659.33272314,4181.69719872,5600.78584652,4123.10209574,9506.25563885,3886.40089555,5128.06193296,4764.95928775,920.53490493
,2019-07-01 00:00:00,7497.49588415,19634.66461061,4152.18397299,5606.74606537,4095.18331094,9473.4507243,3889.52754282,5111.74234284,4745.66583848,917.60974849
,2019-06-28 00:00:00,7425.63406165,19462.09651988,4112.91751344,5570.09769398,4056.88095558,9430.67698917,3864.55397023,5141.49657692,4767.34413218,919.33315639
,2019-06-27 00:00:00,7402.33128805,19314.46362007,4097.05032917,5567.46757354,4041.7229196,9411.97919264,3862.39686485,5129.66242627,4801.24516303,923.61159975
,2019-06-26 00:00:00,7416.39091346,19260.39375955,4101.72831234,5562.63262358,4046.04517618,9424.5066383,3859.52558627,5109.01704781,4799.05956011,924.00420099
,2019-06-25 00:00:00,7422.42844134,19286.51376628,4105.42450712,5572.94790262,4049.8298029,9433.11935468,3866.47580452,5102.9551108,4805.71594863,924.96775644
